cell_id,west,south,east,north,occurrence_count
gh8-01304,-170.64754486083984,-14.324455261230469,-170.64720153808594,-14.324283599853516,12
gh8-01305,-170.72994232177734,-14.26900863647461,-170.72959899902344,-14.268836975097656,12
gh8-01306,-170.77594757080078,-14.272098541259766,-170.77560424804688,-14.271926879882812,12
gh8-01307,-170.77011108398438,-14.3701171875,-170.76976776123047,-14.369945526123047,12
gh8-01308,-170.76290130615234,-14.371662139892578,-170.76255798339844,-14.371490478515625,12
gh8-01309,-170.7938003540039,-14.335269927978516,-170.79345703125,-14.335098266601562,12
gh8-01310,-170.77285766601562,-14.37784194946289,-170.77251434326172,-14.377670288085938,12
gh8-01311,-169.05006408691406,-14.193992614746094,-169.04972076416016,-14.19382095336914,11
gh8-01312,-169.05040740966797,-14.193992614746094,-169.05006408691406,-14.19382095336914,11
gh8-01313,-169.04903411865234,-14.196739196777344,-169.04869079589844,-14.19656753540039,11
gh8-01314,-169.04869079589844,-14.197254180908203,-169.04834747314453,-14.19708251953125,11
gh8-01315,-169.04937744140625,-14.204635620117188,-169.04903411865234,-14.204463958740234,11
gh8-01316,-169.04560089111328,-14.20858383178711,-169.04525756835938,-14.208412170410156,11
gh8-01317,-169.0459442138672,-14.21030044555664,-169.04560089111328,-14.210128784179688,11
gh8-01318,-169.0462875366211,-14.2108154296875,-169.0459442138672,-14.210643768310547,11
gh8-01319,-169.046630859375,-14.2108154296875,-169.0462875366211,-14.210643768310547,11
gh8-01320,-169.0459442138672,-14.210987091064453,-169.04560089111328,-14.2108154296875,11
gh8-01321,-169.046630859375,-14.210987091064453,-169.0462875366211,-14.2108154296875,11
gh8-01322,-169.046630859375,-14.21133041381836,-169.0462875366211,-14.211158752441406,11
gh8-01323,-169.0469741821289,-14.211673736572266,-169.046630859375,-14.211502075195312,11
gh8-01324,-169.06173706054688,-14.21356201171875,-169.06139373779297,-14.213390350341797,11
gh8-01325,-169.5293426513672,-14.209098815917969,-169.52899932861328,-14.208927154541016,11
gh8-01326,-169.53311920166016,-14.209270477294922,-169.53277587890625,-14.209098815917969,11
gh8-01327,-169.53414916992188,-14.233131408691406,-169.53380584716797,-14.232959747314453,11
gh8-01328,-169.6560287475586,-14.163265228271484,-169.6556854248047,-14.163093566894531,11
gh8-01329,-169.6501922607422,-14.177513122558594,-169.64984893798828,-14.17734146118164,11
gh8-01330,-170.00141143798828,-14.497146606445312,-170.00106811523438,-14.49697494506836,11
gh8-01331,-170.32791137695312,-14.344367980957031,-170.32756805419922,-14.344196319580078,11
gh8-01332,-170.32791137695312,-14.344711303710938,-170.32756805419922,-14.344539642333984,11
gh8-01333,-170.32825469970703,-14.34488296508789,-170.32791137695312,-14.344711303710938,11
gh8-01334,-170.32791137695312,-14.348487854003906,-170.32756805419922,-14.348316192626953,11
gh8-01335,-170.7333755493164,-14.202232360839844,-170.7330322265625,-14.20206069946289,11
gh8-01336,-170.606689453125,-14.30145263671875,-170.6063461303711,-14.301280975341797,11
gh8-01337,-170.66986083984375,-14.326000213623047,-170.66951751708984,-14.325828552246094,11
gh8-01338,-170.76393127441406,-14.368915557861328,-170.76358795166016,-14.368743896484375,11
gh8-01339,-170.7886505126953,-14.336814880371094,-170.7883071899414,-14.33664321899414,11
gh8-01340,-170.77835083007812,-14.358444213867188,-170.77800750732422,-14.358272552490234,11
gh8-01341,-169.05075073242188,-14.193134307861328,-169.05040740966797,-14.192962646484375,10
gh8-01342,-169.04937744140625,-14.198627471923828,-169.04903411865234,-14.198455810546875,10
gh8-01343,-169.04972076416016,-14.200687408447266,-169.04937744140625,-14.200515747070312,10
gh8-01344,-169.04937744140625,-14.20480728149414,-169.04903411865234,-14.204635620117188,10
gh8-01345,-169.05006408691406,-14.203262329101562,-169.04972076416016,-14.20309066772461,10
gh8-01346,-169.046630859375,-14.20755386352539,-169.0462875366211,-14.207382202148438,10
gh8-01347,-169.04491424560547,-14.209613800048828,-169.04457092285156,-14.209442138671875,10
gh8-01348,-169.046630859375,-14.211158752441406,-169.0462875366211,-14.210987091064453,10
gh8-01349,-169.04869079589844,-14.206008911132812,-169.04834747314453,-14.20583724975586,10
gh8-01350,-169.04766082763672,-14.213733673095703,-169.0473175048828,-14.21356201171875,10
gh8-01351,-169.04766082763672,-14.214248657226562,-169.0473175048828,-14.21407699584961,10
gh8-01352,-169.06208038330078,-14.212188720703125,-169.06173706054688,-14.212017059326172,10
gh8-01353,-169.06002044677734,-14.215106964111328,-169.05967712402344,-14.214935302734375,10
gh8-01354,-169.06002044677734,-14.215450286865234,-169.05967712402344,-14.215278625488281,10
gh8-01355,-169.06036376953125,-14.21579360961914,-169.06002044677734,-14.215621948242188,10
gh8-01356,-169.06173706054688,-14.215965270996094,-169.06139373779297,-14.21579360961914,10
gh8-01357,-169.06002044677734,-14.216480255126953,-169.05967712402344,-14.21630859375,10
gh8-01358,-169.52899932861328,-14.207382202148438,-169.52865600585938,-14.207210540771484,10
gh8-01359,-169.52899932861328,-14.207725524902344,-169.52865600585938,-14.20755386352539,10
gh8-01360,-169.52899932861328,-14.20806884765625,-169.52865600585938,-14.207897186279297,10
gh8-01361,-169.53208923339844,-14.210128784179688,-169.53174591064453,-14.209957122802734,10
gh8-01362,-169.53346252441406,-14.23227310180664,-169.53311920166016,-14.232101440429688,10
gh8-01363,-169.5355224609375,-14.234161376953125,-169.5351791381836,-14.233989715576172,10
gh8-01364,-169.65465545654297,-14.178714752197266,-169.65431213378906,-14.178543090820312,10
gh8-01365,-169.6834945678711,-14.183349609375,-169.6831512451172,-14.183177947998047,10
gh8-01366,-169.7270965576172,-14.154853820800781,-169.72675323486328,-14.154682159423828,10
gh8-01367,-170.05016326904297,-14.352092742919922,-170.04981994628906,-14.351921081542969,10
gh8-01368,-170.00106811523438,-14.49697494506836,-170.00072479248047,-14.496803283691406,10
gh8-01369,-170.0017547607422,-14.498176574707031,-170.00141143798828,-14.498004913330078,10
gh8-01370,-170.00381469726562,-14.500236511230469,-170.00347137451172,-14.500064849853516,10
gh8-01371,-170.32997131347656,-14.336128234863281,-170.32962799072266,-14.335956573486328,10
gh8-01372,-170.32962799072266,-14.33664321899414,-170.32928466796875,-14.336471557617188,10
gh8-01373,-170.32825469970703,-14.345569610595703,-170.32791137695312,-14.34539794921875,10
gh8-01374,-170.73577880859375,-14.198455810546875,-170.73543548583984,-14.198284149169922,10
gh8-01375,-170.73406219482422,-14.201030731201172,-170.7337188720703,-14.200859069824219,10
gh8-01376,-170.73406219482422,-14.201717376708984,-170.7337188720703,-14.201545715332031,10
gh8-01377,-170.63724517822266,-14.280338287353516,-170.63690185546875,-14.280166625976562,10
gh8-01378,-170.68119049072266,-14.277935028076172,-170.68084716796875,-14.277763366699219,10
gh8-01379,-170.6444549560547,-14.292869567871094,-170.64411163330078,-14.29269790649414,10
gh8-01380,-170.67501068115234,-14.284286499023438,-170.67466735839844,-14.284114837646484,10
gh8-01381,-170.67947387695312,-14.282569885253906,-170.67913055419922,-14.282398223876953,10
gh8-01382,-170.70110321044922,-14.27947998046875,-170.7007598876953,-14.279308319091797,10
gh8-01383,-170.72032928466797,-14.270038604736328,-170.71998596191406,-14.269866943359375,10
gh8-01384,-170.78968048095703,-14.337329864501953,-170.78933715820312,-14.337158203125,10
gh8-01385,-169.68624114990234,-14.007740020751953,-169.68589782714844,-14.007568359375,9
gh8-01386,-170.10440826416016,-14.056835174560547,-170.10406494140625,-14.056663513183594,9
gh8-01387,-170.1071548461914,-14.06026840209961,-170.1068115234375,-14.060096740722656,9
gh8-01388,-169.05040740966797,-14.19382095336914,-169.05006408691406,-14.193649291992188,9
gh8-01389,-169.04972076416016,-14.200172424316406,-169.04937744140625,-14.200000762939453,9
gh8-01390,-169.046630859375,-14.207382202148438,-169.0462875366211,-14.207210540771484,9
gh8-01391,-169.0459442138672,-14.210128784179688,-169.04560089111328,-14.209957122802734,9
gh8-01392,-169.0459442138672,-14.211502075195312,-169.04560089111328,-14.21133041381836,9
gh8-01393,-169.04766082763672,-14.213390350341797,-169.0473175048828,-14.213218688964844,9
gh8-01394,-169.04766082763672,-14.21356201171875,-169.0473175048828,-14.213390350341797,9
gh8-01395,-169.04766082763672,-14.213905334472656,-169.0473175048828,-14.213733673095703,9
gh8-01396,-169.04766082763672,-14.214591979980469,-169.0473175048828,-14.214420318603516,9
gh8-01397,-169.06208038330078,-14.212360382080078,-169.06173706054688,-14.212188720703125,9
gh8-01398,-169.0627670288086,-14.214763641357422,-169.0624237060547,-14.214591979980469,9
gh8-01399,-169.06585693359375,-14.212188720703125,-169.06551361083984,-14.212017059326172,9
gh8-01400,-169.53140258789062,-14.208412170410156,-169.53105926513672,-14.208240509033203,9
gh8-01401,-169.53311920166016,-14.209098815917969,-169.53277587890625,-14.208927154541016,9
gh8-01402,-169.53311920166016,-14.231929779052734,-169.53277587890625,-14.231758117675781,9
gh8-01403,-169.5358657836914,-14.234333038330078,-169.5355224609375,-14.234161376953125,9
gh8-01404,-169.49981689453125,-14.293212890625,-169.49947357177734,-14.293041229248047,9
gh8-01405,-170.00003814697266,-14.333381652832031,-169.99969482421875,-14.333209991455078,9
gh8-01406,-170.0017547607422,-14.497833251953125,-170.00141143798828,-14.497661590576172,9
gh8-01407,-170.00381469726562,-14.500064849853516,-170.00347137451172,-14.499893188476562,9
gh8-01408,-170.32928466796875,-14.337501525878906,-170.32894134521484,-14.337329864501953,9
gh8-01409,-170.32825469970703,-14.341278076171875,-170.32791137695312,-14.341106414794922,9
gh8-01410,-170.32825469970703,-14.341793060302734,-170.32791137695312,-14.341621398925781,9
gh8-01411,-170.32791137695312,-14.343852996826172,-170.32756805419922,-14.343681335449219,9
gh8-01412,-170.32825469970703,-14.346256256103516,-170.32791137695312,-14.346084594726562,9
gh8-01413,-170.32825469970703,-14.346771240234375,-170.32791137695312,-14.346599578857422,9
gh8-01414,-170.32791137695312,-14.349517822265625,-170.32756805419922,-14.349346160888672,9
gh8-01415,-170.58677673339844,-14.260082244873047,-170.58643341064453,-14.259910583496094,9
gh8-01416,-170.6612777709961,-14.245834350585938,-170.6609344482422,-14.245662689208984,9
gh8-01417,-170.67913055419922,-14.291324615478516,-170.6787872314453,-14.291152954101562,9
gh8-01418,-170.75191497802734,-14.35861587524414,-170.75157165527344,-14.358444213867188,9
gh8-01419,-170.10372161865234,-14.05649185180664,-170.10337829589844,-14.056320190429688,8
gh8-01420,-170.1068115234375,-14.059925079345703,-170.1064682006836,-14.05975341796875,8
gh8-01421,-169.05040740966797,-14.193134307861328,-169.05006408691406,-14.192962646484375,8
gh8-01422,-169.05006408691406,-14.1943359375,-169.04972076416016,-14.194164276123047,8
gh8-01423,-169.04903411865234,-14.195537567138672,-169.04869079589844,-14.195365905761719,8
gh8-01424,-169.04937744140625,-14.198799133300781,-169.04903411865234,-14.198627471923828,8
gh8-01425,-169.04937744140625,-14.199142456054688,-169.04903411865234,-14.198970794677734,8
gh8-01426,-169.04937744140625,-14.199485778808594,-169.04903411865234,-14.19931411743164,8
gh8-01427,-169.04972076416016,-14.200515747070312,-169.04937744140625,-14.20034408569336,8
gh8-01428,-169.046630859375,-14.207038879394531,-169.0462875366211,-14.206867218017578,8
gh8-01429,-169.046630859375,-14.207210540771484,-169.0462875366211,-14.207038879394531,8
gh8-01430,-169.04525756835938,-14.209442138671875,-169.04491424560547,-14.209270477294922,8
gh8-01431,-169.046630859375,-14.209957122802734,-169.0462875366211,-14.209785461425781,8
gh8-01432,-169.0459442138672,-14.21133041381836,-169.04560089111328,-14.211158752441406,8
gh8-01433,-169.0462875366211,-14.211158752441406,-169.0459442138672,-14.210987091064453,8
gh8-01434,-169.04560089111328,-14.212017059326172,-169.04525756835938,-14.211845397949219,8
gh8-01435,-169.04766082763672,-14.206352233886719,-169.0473175048828,-14.206180572509766,8
gh8-01436,-169.04903411865234,-14.205665588378906,-169.04869079589844,-14.205493927001953,8
gh8-01437,-169.04766082763672,-14.214420318603516,-169.0473175048828,-14.214248657226562,8
gh8-01438,-169.05967712402344,-14.214935302734375,-169.05933380126953,-14.214763641357422,8
gh8-01439,-169.06002044677734,-14.214935302734375,-169.05967712402344,-14.214763641357422,8
gh8-01440,-169.05967712402344,-14.215278625488281,-169.05933380126953,-14.215106964111328,8
gh8-01441,-169.05967712402344,-14.21579360961914,-169.05933380126953,-14.215621948242188,8
gh8-01442,-169.06002044677734,-14.216136932373047,-169.05967712402344,-14.215965270996094,8
gh8-01443,-169.06036376953125,-14.21630859375,-169.06002044677734,-14.216136932373047,8
gh8-01444,-169.06070709228516,-14.214763641357422,-169.06036376953125,-14.214591979980469,8
gh8-01445,-169.06173706054688,-14.214591979980469,-169.06139373779297,-14.214420318603516,8
gh8-01446,-169.06173706054688,-14.214935302734375,-169.06139373779297,-14.214763641357422,8
gh8-01447,-169.06208038330078,-14.213905334472656,-169.06173706054688,-14.213733673095703,8
gh8-01448,-169.06173706054688,-14.21630859375,-169.06139373779297,-14.216136932373047,8
gh8-01449,-169.06173706054688,-14.216480255126953,-169.06139373779297,-14.21630859375,8
gh8-01450,-169.52831268310547,-14.196052551269531,-169.52796936035156,-14.195880889892578,8
gh8-01451,-169.53311920166016,-14.208240509033203,-169.53277587890625,-14.20806884765625,8
gh8-01452,-169.53311920166016,-14.20858383178711,-169.53277587890625,-14.208412170410156,8
gh8-01453,-169.53311920166016,-14.209785461425781,-169.53277587890625,-14.209613800048828,8
gh8-01454,-169.53414916992188,-14.210472106933594,-169.53380584716797,-14.21030044555664,8
gh8-01455,-169.50016021728516,-14.23004150390625,-169.49981689453125,-14.229869842529297,8
gh8-01456,-169.5293426513672,-14.232616424560547,-169.52899932861328,-14.232444763183594,8
gh8-01457,-169.53243255615234,-14.231071472167969,-169.53208923339844,-14.230899810791016,8
gh8-01458,-169.5355224609375,-14.234504699707031,-169.5351791381836,-14.234333038330078,8
gh8-01459,-169.5362091064453,-14.235191345214844,-169.5358657836914,-14.23501968383789,8
gh8-01460,-169.66426849365234,-14.092369079589844,-169.66392517089844,-14.09219741821289,8
gh8-01461,-169.49844360351562,-14.291496276855469,-169.49810028076172,-14.291324615478516,8
gh8-01462,-169.50016021728516,-14.293384552001953,-169.49981689453125,-14.293212890625,8
gh8-01463,-170.00072479248047,-14.495258331298828,-170.00038146972656,-14.495086669921875,8
gh8-01464,-170.00106811523438,-14.4964599609375,-170.00072479248047,-14.496288299560547,8
gh8-01465,-170.00415802001953,-14.500236511230469,-170.00381469726562,-14.500064849853516,8
gh8-01466,-170.00415802001953,-14.500408172607422,-170.00381469726562,-14.500236511230469,8
gh8-01467,-170.32928466796875,-14.336814880371094,-170.32894134521484,-14.33664321899414,8
gh8-01468,-170.32962799072266,-14.336814880371094,-170.32928466796875,-14.33664321899414,8
gh8-01469,-170.32894134521484,-14.338359832763672,-170.32859802246094,-14.338188171386719,8
gh8-01470,-170.32825469970703,-14.341621398925781,-170.32791137695312,-14.341449737548828,8
gh8-01471,-170.32791137695312,-14.344539642333984,-170.32756805419922,-14.344367980957031,8
gh8-01472,-170.32825469970703,-14.34591293334961,-170.32791137695312,-14.345741271972656,8
gh8-01473,-170.32791137695312,-14.34762954711914,-170.32756805419922,-14.347457885742188,8
gh8-01474,-170.32791137695312,-14.34814453125,-170.32756805419922,-14.347972869873047,8
gh8-01475,-170.32791137695312,-14.349002838134766,-170.32756805419922,-14.348831176757812,8
gh8-01476,-170.6832504272461,-14.266090393066406,-170.6829071044922,-14.265918731689453,8
gh8-01477,-170.64754486083984,-14.324111938476562,-170.64720153808594,-14.32394027709961,8
gh8-01478,-170.66608428955078,-14.333038330078125,-170.66574096679688,-14.332866668701172,8
gh8-01479,-170.68805694580078,-14.30196762084961,-170.68771362304688,-14.301795959472656,8
